name,age,number of not paid past credits,dependents,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default,educational level_bachelor degree,educational level_high school or lower,educational level_post graduate degree,profession_LowSkilled,profession_MediumSkilled,profession_Unemployed_HighSkilled,profession_Unemployed_LowSkilled,profession_Unemployed_MediumSkilled,working sector_Artist,working sector_Cleaning Services,working sector_Construction,working sector_Consultant,working sector_Doctor,working sector_Electrician,working sector_Engineering,working sector_Finance,working sector_IT Support,working sector_Manufacturing,working sector_Nursing,working sector_Research,working sector_Teacher,working sector_Transportation,type of credit_mortgages,type of credit_simple loans,collateral type_house,collateral type_liquid assets,collateral type_none
name166,51,0,0,4073,3970.8433674838543,102.15663251614569,0.0,932.0193746626124,0.5349075873262314,12,0.20374729735980032,22798,27446.754616138936,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
name167,36,0,0,2063,1837.5401427428483,225.45985725715173,0.0,1430.4882962566815,0.8878739815305254,24,0.5841146093066067,0,5287.456701505143,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
name168,59,2,1,9880,8953.504461823613,926.4955381763866,0.0,8083.107470280041,0.6564840746407397,36,0.7243534344234468,44236,84322.52511590571,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
name169,57,1,1,9711,9561.117643324114,149.8823566758856,0.0,2963.1386185751758,0.4408383638992788,24,0.2896978953660066,0,17013.76605269154,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
name170,53,0,1,17474,23990.62525487785,-6516.62525487785,0.37293265736968356,7035.431210562038,0.41225026093162037,12,0.7755554804532384,48551,75557.64485415925,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
name171,63,0,2,4986,3536.1106196700403,1449.8893803299597,0.0,4580.403363161779,0.8871694484945987,12,0.6278608068254753,11975,18218.60007500936,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name172,45,0,1,2197,1601.4821618629564,595.5178381370436,0.0,822.2285722511361,0.7789724316676334,24,0.1031910487547076,23233,25043.91059854938,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
name173,53,3,0,17573,17705.521536060933,-132.5215360609327,0.007541201619583037,17553.455779376873,0.989976448387259,60,1.0064290283638426,23512,65830.32477272066,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name174,43,2,0,4923,5510.373981279763,-587.373981279763,0.1193122042006425,1430.4321529275721,0.9497752967737221,24,0.4098732752807912,20379,31329.96484427754,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
name175,64,0,0,20000,19915.29650871251,84.70349128749149,0.0,12506.15107901309,0.6563284140674117,48,0.6210723793862799,0,47955.94383711686,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
name176,34,0,0,1790,615.942141141649,1174.057858858351,0.0,1137.3607330957477,0.9809878865721602,36,0.0,77701,83192.24722755839,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name177,39,0,1,2662,2046.8795071645134,615.1204928354866,0.0,2553.0825009795853,0.5816771086790093,12,0.7280097701518027,38925,44877.742734923166,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
name178,65,0,0,4978,3033.407340432065,1944.5926595679348,0.0,1218.5522265750121,0.9729115671832989,24,0.0,0,8960.381877647535,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
name179,32,0,0,1759,1071.5115556300864,687.4884443699136,0.0,853.3764659593688,0.6105994597340196,24,0.09430814189281138,64726,71718.62347466168,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
name180,31,0,0,1035,950.2020283345805,84.79797166541948,0.0,935.8009514221064,0.4356457827529287,24,0.8222251012141903,9159,11288.70806597867,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name181,37,2,0,1084,598.8910963443693,485.1089036556307,0.0,721.3364258844454,0.9325233965589517,24,0.21792206847676632,71308,61555.06438871187,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
name182,51,2,2,4090,3592.608401345101,497.3915986548991,0.0,2246.2546958229027,0.4890920739736936,48,0.42759488928313044,16719,20791.612366632187,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name183,33,0,0,1832,1062.431912634638,769.5680873653621,0.0,845.415153044703,0.529191078157685,24,0.04140123672453103,11692,20461.963430611453,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name184,48,0,0,5982,4531.4488181272,1450.5511818728,0.0,5789.8806700723335,0.9533557024418402,60,0.7253977746906609,29464,35889.770654842636,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name185,48,0,0,11582,8412.541369293705,3169.4586307062946,0.0,8488.562385932897,0.8983845726435709,36,0.4592560658976517,0,31082.116625161205,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
name186,65,0,0,9932,6959.8430781792185,2972.1569218207815,0.0,5300.909099159889,0.8754792468354589,48,0.23446961108931808,37152,57409.21320440452,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
name187,62,0,0,19819,17110.58578057831,2708.414219421691,0.0,4508.959072973898,0.5215909340515884,36,0.09084943001928489,21408,75656.61563838666,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name188,45,1,0,2166,1475.463177778959,690.5368222210409,0.0,1762.401095432285,0.45140930123534206,36,0.4948588518980813,14752,18194.643935069354,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name189,47,1,1,5196,4494.884318689539,701.1156813104608,0.0,4297.254560824745,0.5689532233073644,24,0.6920975518695697,21793,29093.941608642825,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
name190,40,0,1,1855,1647.7246305234562,207.2753694765438,0.0,1526.1641584684028,0.8778004841348915,24,0.7109912609120533,0,4617.2904186554115,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
name191,49,1,1,13122,10392.640383249964,2729.3596167500364,0.0,11525.223425800039,0.6056996002914499,36,0.6703142668076515,39098,73424.77154112315,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name192,56,0,1,19097,16717.39988041835,2379.60011958165,0.0,13114.060579985433,0.9881425767634697,36,0.5621019249308155,46212,92934.75246154754,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
name193,45,1,0,2219,1327.8064685704128,891.1935314295872,0.0,849.6222728915476,0.30644260250865163,24,0.0,9485,14517.898157505115,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name194,56,0,0,19081,16771.313992548086,2309.6860074519136,0.0,15562.11572226938,0.8979668324228652,60,0.6945353867626155,56046,102157.38256552053,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
name195,60,1,0,9877,6647.01783529946,3229.98216470054,0.0,4109.209744097388,0.26367030209248155,60,0.08901767534644603,48139,71144.63914767675,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
name196,53,1,3,4471,4120.271513215265,350.72848678473474,0.0,1009.915985334504,0.20777899705480687,48,0.1474362555468059,0,9039.297108948302,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
name197,64,1,2,19842,18565.072534999337,1276.9274650006628,0.0,19330.21408178782,0.9437246618640994,12,0.9098521629264771,78301,124025.84249107447,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
name198,63,0,0,19877,14797.821561795605,5079.178438204395,0.0,6272.364311455999,0.33507837513570504,36,0.06002846874536418,71955,124738.71994412172,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
name199,52,1,0,4296,4973.813534088266,-677.8135340882664,0.15777782450844188,1692.3477570576895,0.5769597136558575,36,0.551713522147569,0,6541.586796066146,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
name200,56,1,0,18994,12683.315905008165,6310.684094991835,0.0,8659.867947598355,0.5965526351523222,48,0.12368031234108247,78533,134270.03545298747,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
name201,51,0,0,15732,9901.49746815385,5830.50253184615,0.0,13131.593739743706,0.6058879015102465,48,0.4640917370898523,50040,108383.97582375766,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
name202,56,0,1,9559,7872.104564950532,1686.8954350494678,0.0,7800.829261760794,0.3262358504301611,12,0.6395997307993855,42144,57944.061894467144,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
name203,44,1,2,5864,4012.0062698882284,1851.9937301117716,0.0,2635.6672010973534,0.4873068511200209,24,0.13364145139590414,20876,38006.25349032615,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name204,48,2,0,3176,2335.5456051950937,840.4543948049063,0.0,2442.936965349775,0.4588545458469189,24,0.5045600033201728,0,4475.372925905629,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
name205,33,0,0,612,589.8044369974353,22.195563002564654,0.0,360.3944090297175,0.33021332265702896,48,0.5526124935084197,0,1216.7747320045714,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
name206,58,1,0,19470,23054.99929170919,-3584.9992917091913,0.18412939351356916,9736.685473355099,0.4907803025375717,48,0.6842159612256954,53747,102025.36801088107,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name207,32,1,0,1267,1036.4788374618574,230.52116253814256,0.0,400.37915498169167,0.2037729373337771,12,0.13406313531456127,0,2347.3228561472615,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
name208,62,1,1,19891,17698.881173752765,2192.118826247235,0.0,15679.553899355347,0.3354782165466131,24,0.6780672200044298,31310,85945.82710553512,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
name209,34,0,1,1739,1781.3756685897297,-42.375668589729685,0.024367837026871585,732.4294194726382,0.596146044733733,24,0.4455463416114824,58269,63724.50362007647,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
name210,41,0,3,2096,2051.771178166201,44.228821833798975,0.0,1205.0232633642402,0.305852523855086,48,0.5538141419515463,49326,56974.94215277633,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
name211,47,1,1,9990,10824.417368784227,-834.4173687842267,0.08352526214056323,2425.423721629493,0.5703333346857458,24,0.3263104194608328,16720,45780.026998552414,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name212,54,1,1,18181,21064.423743199583,-2883.4237431995825,0.15859544267089723,10776.40419286802,0.3589352619393518,36,0.7513243460792917,36319,72319.01881376751,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
name213,61,0,0,9933,9160.49793643845,772.5020635615492,0.0,3144.796046407075,0.621346295088969,12,0.23882955631184194,12895,38413.19577116264,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
name214,44,0,0,966,580.5148556652695,385.48514433473053,0.0,469.6059567870098,0.9112890475744637,12,0.08708158638952306,5408,7132.325187679928,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name215,30,1,0,1018,445.4343846928092,572.5656153071908,0.0,230.6829033076899,0.6600308523940305,24,0.0,19840,22133.55448554721,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
name216,41,0,1,1394,1439.293668202667,-45.29366820266705,0.0324918710205646,368.9360050416704,0.7865499118330859,36,0.29715184594285327,7480,10061.914119936508,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name217,59,0,0,4925,1901.9604515369294,3023.039548463071,0.0,1800.1350729983542,0.9412188303715928,24,0.0,22343,32408.153628018248,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
name218,45,1,1,7081,5392.80728969072,1688.1927103092803,0.0,1698.992222374475,0.6941327356011542,48,0.0015251393962992057,67795,102485.21240941394,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
name219,56,0,1,9597,7236.808792996135,2360.191207003865,0.0,6781.840502475495,0.48036289152226974,24,0.46073244716803474,38568,56746.27535315977,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
name220,38,0,1,2310,2836.5038316156724,-526.5038316156724,0.22792373663016122,1821.7616905023897,0.7141218384345446,60,1.0165651610900701,76924,67249.07996575479,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
name221,44,0,0,990,532.8200169395035,457.1799830604965,0.0,303.06077538329504,0.38518574202609024,48,0.0,15790,17152.01141165627,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
name222,48,0,1,11584,11159.177801801152,424.8221981988481,0.0,5935.820238034393,0.5792245302531169,60,0.4757422341018253,17322,39871.58011112096,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
name223,32,0,0,1001,740.0695324180789,260.9304675819211,0.0,642.4695034773713,0.26393575070455344,12,0.3811578780174327,0,1959.3812265762938,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
name224,31,0,0,1037,1008.0648123749443,28.935187625055732,0.0,949.0533784231652,0.22616491467710687,24,0.8872885157165954,0,1668.7369019213347,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
name225,39,0,0,2447,2012.1438523976976,434.85614760230237,0.0,857.4727511824909,0.37095669086209065,12,0.17270805213738805,63902,78212.45099542121,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
name226,57,0,0,4867,3518.7762408788967,1348.2237591211033,0.0,1842.7559288729362,0.5533230666905387,48,0.10160923972710766,0,9180.625880156584,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
name227,39,0,0,2459,1085.6697459140748,1373.3302540859252,0.0,1635.9824674592235,0.624892622231125,36,0.10681261218922257,68134,86296.99611070783,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
name228,35,0,0,1349,956.3906249013935,392.6093750986065,0.0,1023.3841093384987,0.3930991697548524,36,0.4675869045514397,34768,42063.685790930474,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
name229,42,0,1,2353,2908.525697071063,-555.525697071063,0.23609251894222819,1769.9853690727405,0.2884512428403105,48,0.9883174951737371,33894,44224.71849128197,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
name230,64,1,1,20000,11514.640794758901,8485.359205241099,0.0,15695.186510974292,0.21445396208070733,60,0.36049136528665965,14541,63699.0135588823,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
name231,63,1,2,9912,12150.552887978305,-2238.552887978305,0.2258427045982955,4263.940853096373,0.5278122519869891,24,0.6560223709720215,18637,37261.244252977885,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
name232,60,3,4,19786,22084.788404871353,-2298.788404871353,0.11618257378304625,11449.31514311997,0.9981895645575783,60,0.6948399650253373,49753,89010.25314118546,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
name233,43,0,0,1721,1727.6374505644633,-6.637450564463279,0.0038567405952720972,1106.877140515683,0.424168746978516,48,0.6470160320047336,6590,9520.306073852007,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
name234,61,0,1,19974,8776.46189939966,11197.53810060034,0.0,4556.528517512071,0.89064361325346,24,0.0,27141,76497.55964089751,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name235,33,0,0,1708,902.3922711833145,805.6077288166855,0.0,1210.8469594613564,0.569914635379522,60,0.23725950271936236,17767,21541.40651579833,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
name236,62,1,0,9880,9252.333983214814,627.666016785186,0.0,4538.423716746717,0.5899949895440179,24,0.39582567813375824,0,18088.747090721143,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
name237,37,0,0,2104,2101.1957424827974,2.8042575172025863,0.0,979.2788889911664,0.4105017782548103,48,0.4641039122975113,49640,57428.399617780065,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
name238,33,1,2,1693,1639.667832825407,53.332167174592996,0.0,802.8620670526948,0.7036472708826469,48,0.44272291782522255,25568,29363.913175424394,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
name239,62,0,1,4981,5178.364482458066,-197.36448245806605,0.039623465661125484,2309.9989558155194,0.8611421122865295,24,0.5033855527551868,0,9595.462025248718,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
name240,45,0,0,2187,1819.544537579607,367.4554624203929,0.0,1550.5281896290528,0.5207725920494566,48,0.5409568940140191,23987,28192.813476058087,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name241,47,3,0,2858,2471.3621390133308,386.63786098666924,0.0,1692.669852263608,0.8504811942666236,60,0.45697410471551386,23064,31200.31835133642,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
name242,62,1,2,19950,15494.2945964092,4455.7054035908,0.0,17416.025761481404,0.6388034066876145,12,0.6496401181900052,63085,111690.22031609686,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
name243,35,0,0,1070,984.0720955464188,85.92790445358116,0.0,494.27667807900366,0.5624790053742948,36,0.3816343678742266,13679,13661.742613698118,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
name244,41,1,1,1380,1765.7029293272356,-385.70292932723555,0.2794948763240837,336.3588178715693,0.9337399065490896,36,0.5232331501440615,5358,6008.99057538045,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name245,47,2,1,9944,12683.732626215698,-2739.7326262156985,0.27551615307881117,5462.481552319295,0.3965933916876149,36,0.8248405247923363,67245,98909.24764349379,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
name246,39,0,1,1699,923.1947507899898,775.8052492100102,0.0,924.4673293449981,0.7463311214458265,36,0.08749975287521362,0,3329.306284286519,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
name247,52,1,0,16680,21488.691590919152,-4808.691590919152,0.28829086276493715,10419.606439863617,0.21225267955790905,24,0.9129675078406936,59599,103422.66222399229,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
name248,33,0,0,622,738.6854086393819,-116.68540863938188,0.18759711999900625,407.08066755484447,0.2916704282516235,60,0.8420676466145118,34853,30972.190045270203,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
name249,34,0,1,1284,1151.4705845088574,132.52941549114257,0.0,1121.0924581297677,0.8587948749890298,48,0.7699089117123249,43049,44285.163358247206,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
name250,36,1,0,534,390.20546765700306,143.79453234299694,0.0,454.4761582921356,0.5284280222678045,24,0.581800797657563,15477,15243.68444293295,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
name251,57,0,0,9709,4160.464375694299,5548.535624305701,0.0,3605.121452737861,0.9473334987480021,36,0.0,19055,43138.69198588454,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
name252,38,2,0,2248,1083.6068262183067,1164.3931737816933,0.0,1780.1622862951583,0.42702495231467114,48,0.2739186443565236,24616,24169.337151041196,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
name253,30,1,0,1003,766.2590645166642,236.74093548333576,0.0,980.47114423295,0.895789183751583,48,0.7415056916745905,12699,13459.85390984783,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
name254,45,3,0,3801,2756.908191981938,1044.0918080180618,0.0,3147.1377653168693,0.4852355724329295,36,0.5532875446721409,23146,34196.1156242082,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
name255,45,0,1,3573,3344.5895638314537,228.4104361685463,0.0,1627.2110443062606,0.8659579970880767,48,0.39149191383647197,20795,33278.69823732625,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
name256,32,0,0,1603,2162.960789208593,-559.9607892085928,0.34932051728546026,1452.6232424480147,0.6478662529450978,60,1.2555109367789192,55930,50061.960439723516,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
name257,53,0,1,8855,11062.511572982272,-2207.511572982272,0.2492954910200194,7832.359730378793,0.8872948726907992,36,1.1338081652581666,33923,57967.57863680355,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
name258,49,0,0,6762,2852.9125269012047,3909.0874730987953,0.0,3453.6778404266634,0.730427211521842,24,0.0,0,18787.399986735076,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
name259,46,1,0,4260,3273.1221980574715,986.8778019425285,0.0,3829.019600151037,0.5849842206403779,24,0.6671694361991805,69269,77827.81775763632,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
name260,32,0,0,1023,667.5167745160676,355.4832254839324,0.0,458.28915416474956,0.21832425082212473,24,0.10049455394019272,22305,22493.96691119382,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
name261,50,1,0,7281,2437.4506035283403,4843.54939647166,0.0,1511.4891413848443,0.3855929635883873,48,0.0,0,24107.328308063934,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
name262,42,3,3,1538,1038.1262793212454,499.8737206787546,0.0,873.9756569512687,0.8608265863995096,24,0.243239230346238,0,3107.8444664807275,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
name263,49,1,0,3358,2566.274639825475,791.7253601745251,0.0,740.6448868609727,0.6495834440414746,24,0.0,19673,29363.090816865584,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
name264,43,0,0,1698,1443.7941190718354,254.20588092816456,0.0,1561.892300778938,0.6882354562324877,36,0.7701333450240126,0,2503.1581184830075,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
name265,35,1,1,1073,821.8861456914909,251.11385430850908,0.0,332.9688165374907,0.9238802755865658,48,0.0762860784985849,9729,11467.634831060568,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name266,31,1,0,1600,821.4563975382982,778.5436024617018,0.0,976.45923875783,0.5830197333924283,12,0.12369727268508016,14654,20218.586336046323,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name267,53,3,1,17574,12587.66288895067,4986.33711104933,0.0,8777.792571274442,0.7003480888263327,24,0.21574231593405666,65577,126620.41577783327,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
name268,38,2,0,565,499.5519872914674,65.44801270853259,0.0,233.0927222879211,0.42132585875671497,60,0.29671630014051065,5899,7379.69023752512,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
name269,48,2,0,5777,3773.937505143912,2003.062494856088,0.0,4080.6774713854434,0.6472379769293897,60,0.3596356199635374,10218,25408.053133858688,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
name270,63,1,1,19952,14359.500941746059,5592.499058253941,0.0,14542.779336874832,0.961743337074916,24,0.4485906314465162,50764,107256.94004843474,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
name271,40,3,0,2813,1739.085905402116,1073.914094597884,0.0,2794.44555544258,0.49906668103996965,12,0.6116357841609299,74622,80358.94033375899,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
